city, state_id, state_name, county, longitude, latitude, zips, fips id
Milford,NH,New Hampshire,Hillsborough,42.8327,-71.6612,3055,1840002989
Marlborough,NH,New Hampshire,Cheshire,42.905,-72.2116,3455,1840003053
Contoocook,NH,New Hampshire,Merrimack,43.2232,-71.7129,3229,1840002749
Newfields,NH,New Hampshire,Rockingham,43.0354,-70.9391,3856,1840026175
Pinardville,NH,New Hampshire,Hillsborough,43.001,-71.5171,03045 03102,1840002991
North Sutton,NH,New Hampshire,Merrimack,43.364,-71.9395,3260,1840033206
Exeter,NH,New Hampshire,Rockingham,42.9776,-70.9466,3833,1840002935
South Hooksett,NH,New Hampshire,Merrimack,43.0337,-71.4254,3106,1840002803
Center Sandwich,NH,New Hampshire,Carroll,43.8085,-71.4396,3227,1840026133
Hancock,NH,New Hampshire,Hillsborough,42.974,-71.9807,3449,1840026180
Antrim,NH,New Hampshire,Hillsborough,43.0379,-71.946,3440,1840002985
Newport,NH,New Hampshire,Sullivan,43.367,-72.1766,3773,1840002807
West Stewartstown,NH,New Hampshire,Coos,44.9906,-71.5309,3597,1840026108
Keene,NH,New Hampshire,Cheshire,42.9496,-72.2997,03431 03435,1840003050
Georges Mills,NH,New Hampshire,Sullivan,43.4317,-72.0673,3751,1840033203
Concord,NH,New Hampshire,Merrimack,43.2307,-71.5595,03303 03301 03302 03305,1840002747
Belmont,NH,New Hampshire,Belknap,43.443,-71.478,3220,1840026148
Twin Mountain,NH,New Hampshire,Coos,44.2723,-71.539,3595,1840033208
Durham,NH,New Hampshire,Strafford,43.1413,-70.9228,3824,1840002811
Manchester,NH,New Hampshire,Hillsborough,42.9844,-71.4445,03109 03104 03101 03103 03102 03105 03108 03111,1840002983
Glen,NH,New Hampshire,Carroll,44.1101,-71.1826,3838,1840033210
North Haverhill,NH,New Hampshire,Grafton,44.0938,-72.0272,3774,1840033204
Rochester,NH,New Hampshire,Strafford,43.2991,-70.9791,03839 03868 03867 03866,1840002809
Winchester,NH,New Hampshire,Cheshire,42.777,-72.3851,3470,1840003055
Wilton,NH,New Hampshire,Hillsborough,42.847,-71.7359,03055 03086,1840002992
Bennington,NH,New Hampshire,Hillsborough,43.0035,-71.9207,3442,1840026178
Melvin Village,NH,New Hampshire,Carroll,43.6894,-71.3033,3850,1840026134
Pittsfield,NH,New Hampshire,Merrimack,43.3001,-71.3314,3263,1840002802
Wolfeboro,NH,New Hampshire,Carroll,43.5913,-71.2092,3894,1840002223
Claremont,NH,New Hampshire,Sullivan,43.379,-72.3368,3743,1840002805
Troy,NH,New Hampshire,Cheshire,42.8258,-72.1828,3465,1840026182
East Merrimack,NH,New Hampshire,Hillsborough,42.8669,-71.484,3054,1840033211
Berlin,NH,New Hampshire,Coos,44.4871,-71.2601,3570,1840002100
Newmarket,NH,New Hampshire,Rockingham,43.0754,-70.9392,3857,1840002938
Milton Mills,NH,New Hampshire,Strafford,43.5037,-70.9654,3852,1840026159
Hooksett,NH,New Hampshire,Merrimack,43.0942,-71.4571,3106,1840002801
North Conway,NH,New Hampshire,Carroll,44.0525,-71.1248,03860 03847,1840002222
Hinsdale,NH,New Hampshire,Cheshire,42.7888,-72.4888,3451,1840003051
Warner,NH,New Hampshire,Merrimack,43.2843,-71.824,3278,1840026156
Portsmouth,NH,New Hampshire,Rockingham,43.058,-70.7826,03801 03802 03803 03804,1840002932
Groveton,NH,New Hampshire,Coos,44.6048,-71.5201,3582,1840002102
Londonderry,NH,New Hampshire,Rockingham,42.8508,-71.3617,3053,1840002937
Epping,NH,New Hampshire,Rockingham,43.0345,-71.0902,3042,1840002934
Whitefield,NH,New Hampshire,Coos,44.3715,-71.6104,3598,1840002104
Amherst,NH,New Hampshire,Hillsborough,42.8637,-71.6239,3031,1840026177
Derry,NH,New Hampshire,Rockingham,42.8942,-71.2845,03038 03041,1840002933
Greenville,NH,New Hampshire,Hillsborough,42.7728,-71.8013,3048,1840002986
Center Ossipee,NH,New Hampshire,Carroll,43.7543,-71.1514,3814,1840026132
Hampton Beach,NH,New Hampshire,Rockingham,42.9142,-70.8128,3842,1840026174
Somersworth,NH,New Hampshire,Strafford,43.2534,-70.8856,3878,1840002810
Winona,NH,New Hampshire,Belknap,43.6662,-71.5581,3256,1840033209
Littleton,NH,New Hampshire,Grafton,44.3211,-71.7637,3561,1840002197
Bartlett,NH,New Hampshire,Carroll,44.0734,-71.282,3812,1840026131
Colebrook,NH,New Hampshire,Coos,44.8945,-71.4952,3576,1840026107
Dover,NH,New Hampshire,Strafford,43.1887,-70.8845,03820 03821 03822,1840002808
Bradford,NH,New Hampshire,Merrimack,43.2716,-71.9628,3221,1840026153
Lincoln,NH,New Hampshire,Grafton,44.0555,-71.6706,3251,1840026128
Meredith,NH,New Hampshire,Belknap,43.6581,-71.5044,3253,1840002684
Laconia,NH,New Hampshire,Belknap,43.5727,-71.4777,03246 03247,1840002683
New Hampton,NH,New Hampshire,Belknap,43.6096,-71.6509,3256,1840026149
Franklin,NH,New Hampshire,Merrimack,43.45,-71.6689,3235,1840002748
Charlestown,NH,New Hampshire,Sullivan,43.2366,-72.4242,3603,1840002806
Conway,NH,New Hampshire,Carroll,43.9846,-71.1182,03860 03813 03818,1840002221
North Woodstock,NH,New Hampshire,Grafton,44.0364,-71.6895,3262,1840026130
Lebanon,NH,New Hampshire,Grafton,43.6353,-72.2531,03766 03784 03756,1840002192
Canaan,NH,New Hampshire,Grafton,43.6503,-72.0159,3741,1840026127
Seabrook Beach,NH,New Hampshire,Rockingham,42.8852,-70.8236,3874,1840026176
Bethlehem,NH,New Hampshire,Grafton,44.2792,-71.6881,3574,1840026126
Lancaster,NH,New Hampshire,Coos,44.4894,-71.575,3584,1840002103
Farmington,NH,New Hampshire,Strafford,43.3999,-71.0727,3835,1840002812
Hudson,NH,New Hampshire,Hillsborough,42.7639,-71.4314,3051,1840002988
North Walpole,NH,New Hampshire,Cheshire,43.1469,-72.4459,3609,1840026181
Henniker,NH,New Hampshire,Merrimack,43.1815,-71.8188,3242,1840002750
Plainfield,NH,New Hampshire,Sullivan,43.5343,-72.3536,3781,1840026157
Goffstown,NH,New Hampshire,Hillsborough,43.0212,-71.5993,3045,1840026179
Loudon,NH,New Hampshire,Merrimack,43.2828,-71.4647,3307,1840026154
Jaffrey,NH,New Hampshire,Cheshire,42.8125,-72.0237,3452,1840003052
West Swanzey,NH,New Hampshire,Cheshire,42.871,-72.3225,03446 03469,1840003054
Raymond,NH,New Hampshire,Rockingham,43.0333,-71.1714,3077,1840002939
Alton,NH,New Hampshire,Belknap,43.4565,-71.2217,3809,1840026147
Milton,NH,New Hampshire,Strafford,43.4036,-70.9899,3851,1840026158
Hanover,NH,New Hampshire,Grafton,43.7068,-72.2774,3755,1840002195
Woodsville,NH,New Hampshire,Grafton,44.1452,-72.0287,3785,1840002199
Plymouth,NH,New Hampshire,Grafton,43.7413,-71.6935,3264,1840002198
Bristol,NH,New Hampshire,Grafton,43.6005,-71.7404,3222,1840002193
Ashland,NH,New Hampshire,Grafton,43.6961,-71.6335,3217,1840026125
North Stratford,NH,New Hampshire,Coos,44.7517,-71.6287,3590,1840033205
Hampton,NH,New Hampshire,Rockingham,42.9428,-70.8261,03842 03843,1840002936
Nashua,NH,New Hampshire,Hillsborough,42.7492,-71.491,03062 03063 03060 03064 03061,1840002984
Mountain Lakes,NH,New Hampshire,Grafton,44.1206,-71.958,03774 03785,1840026129
Lisbon,NH,New Hampshire,Grafton,44.2125,-71.9087,3585,1840002196
Rye Beach,NH,New Hampshire,Rockingham,42.9768,-70.7656,3870,1840033207
Gorham,NH,New Hampshire,Coos,44.3922,-71.1851,3581,1840002101
Old Bridge,NJ,New Jersey,Middlesex,40.3946,-74.3323,8857,1840005416
Somers Point,NJ,New Jersey,Atlantic,39.3167,-74.6069,8244,1840001537
Franklinville,NJ,New Jersey,Gloucester,39.6182,-75.0757,8322,1840033280
Allamuchy,NJ,New Jersey,Warren,40.9223,-74.8114,07840 07820,1840024215
Laurel Springs,NJ,New Jersey,Camden,39.8213,-75.0054,8021,1840001513
West Belmar,NJ,New Jersey,Monmouth,40.1707,-74.0376,7719,1840005453
Pomona,NJ,New Jersey,Atlantic,39.4687,-74.5501,08215 08205,1840005596
Avon-by-the-Sea,NJ,New Jersey,Monmouth,40.1914,-74.0163,7717,1840003676
Columbia,NJ,New Jersey,Warren,40.926,-75.0945,7832,1840024222
Singac,NJ,New Jersey,Passaic,40.8848,-74.243,7424,1840033411
Ralston,NJ,New Jersey,Morris,40.7712,-74.6252,7945,1840016754
Bayonne,NJ,New Jersey,Hudson,40.6659,-74.1141,7002,1840003595
Ridgefield Park,NJ,New Jersey,Bergen,40.8544,-74.0199,7660,1840000898
Towaco,NJ,New Jersey,Morris,40.922,-74.3454,7082,1840033429
Sewell,NJ,New Jersey,Gloucester,39.7665,-75.1443,8080,1840033406
Navesink,NJ,New Jersey,Monmouth,40.402,-74.0387,07716 07760,1840005443
Lake Pine,NJ,New Jersey,Burlington,39.8659,-74.8493,8055,1840033319
Cinnaminson,NJ,New Jersey,Burlington,39.9968,-74.9927,8077,1840033463
Budd Lake,NJ,New Jersey,Morris,40.8733,-74.7375,07828 07836,1840005195
Pottersville,NJ,New Jersey,Somerset,40.7137,-74.7218,7979,1840033390
Closter,NJ,New Jersey,Bergen,40.9733,-73.9606,7624,1840003538
Robertsville,NJ,New Jersey,Monmouth,40.3395,-74.2939,07751 07726 07746,1840026509
Buttzville,NJ,New Jersey,Warren,40.8311,-75.0052,07823 07863,1840024221
Belmar,NJ,New Jersey,Monmouth,40.18,-74.0257,07719 07715,1840001355
Independence Corner,NJ,New Jersey,Sussex,41.2101,-74.5513,7461,1840033306
Millhurst,NJ,New Jersey,Monmouth,40.2537,-74.3415,7726,1840033347
Island Heights,NJ,New Jersey,Ocean,39.9423,-74.1452,8732,1840003758
Beach Haven West,NJ,New Jersey,Ocean,39.6702,-74.2337,8050,1840005526
Wenonah,NJ,New Jersey,Gloucester,39.7913,-75.1484,8090,1840001525
Leisure Village,NJ,New Jersey,Ocean,40.0444,-74.1852,8701,1840005534
Cedar Glen Lakes,NJ,New Jersey,Ocean,39.9527,-74.3995,8759,1840033477
Etra,NJ,New Jersey,Mercer,40.2526,-74.5068,8520,1840033269
Sicklerville,NJ,New Jersey,Camden,39.7173,-74.9693,8081,1840033409
Somerdale,NJ,New Jersey,Camden,39.8454,-75.0217,8083,1840001512
Libertyville,NJ,New Jersey,Sussex,41.2398,-74.6543,7461,1840033328
Millstone,NJ,New Jersey,Somerset,40.5006,-74.5922,8844,1840001058
Springside,NJ,New Jersey,Burlington,40.0604,-74.8504,8016,1840033419
Bloomingdale,NJ,New Jersey,Passaic,41.03,-74.3319,07403 07465,1840000832
Windsor,NJ,New Jersey,Mercer,40.2423,-74.5813,8561,1840033447
Burleigh,NJ,New Jersey,Cape May,39.0489,-74.8464,8210,1840024493
Avenel,NJ,New Jersey,Middlesex,40.5839,-74.2722,7001,1840005410
Swedesboro,NJ,New Jersey,Gloucester,39.7458,-75.3118,8085,1840001524
Allentown,NJ,New Jersey,Monmouth,40.1778,-74.5872,8501,1840003683
Lakehurst,NJ,New Jersey,Ocean,40.0132,-74.3203,8733,1840001491
Moonachie,NJ,New Jersey,Bergen,40.8409,-74.0587,07074 07608,1840000907
Burlington,NJ,New Jersey,Burlington,40.0783,-74.8523,8016,1840001477
South Branch,NJ,New Jersey,Somerset,40.544,-74.6968,8844,1840033453
Peapack,NJ,New Jersey,Somerset,40.7168,-74.6565,7977,1840033374
Somerset,NJ,New Jersey,Somerset,40.5082,-74.501,08873 08875,1840005375
Morganville,NJ,New Jersey,Monmouth,40.3757,-74.2445,7751,1840005442
Ocean City,NJ,New Jersey,Cape May,39.2687,-74.602,8226,1840001598
Hibernia,NJ,New Jersey,Morris,40.944,-74.4927,7866,1840033297
Diamond Beach,NJ,New Jersey,Cape May,38.9588,-74.852,8260,1840005865
Metuchen,NJ,New Jersey,Middlesex,40.5422,-74.3628,8840,1840003633
Hamilton,NJ,New Jersey,Monmouth,40.2071,-74.0813,7753,1840033294
Hammonton,NJ,New Jersey,Atlantic,39.6571,-74.7679,8037,1840003800
Atco,NJ,New Jersey,Camden,39.7698,-74.8874,8004,1840033217
Manalapan,NJ,New Jersey,Monmouth,40.2573,-74.3957,8535,1840033335
Highlands,NJ,New Jersey,Monmouth,40.4037,-73.9898,7732,1840003688
Paramus,NJ,New Jersey,Bergen,40.9455,-74.0712,07652 07653,1840000916
Seabrook Farms,NJ,New Jersey,Cumberland,39.5015,-75.219,08302 08313,1840005753
Seaside Heights,NJ,New Jersey,Ocean,39.9451,-74.0786,8751,1840001487
Hoboken,NJ,New Jersey,Hudson,40.7452,-74.0279,7030,1840003599
Victory Lakes,NJ,New Jersey,Gloucester,39.6304,-74.9661,8094,1840005566
Slackwoods,NJ,New Jersey,Mercer,40.2532,-74.7346,8648,1840033412
Mystic Island,NJ,New Jersey,Ocean,39.5659,-74.3831,8087,1840005530
Hurdtown,NJ,New Jersey,Morris,40.9701,-74.599,7849,1840033302
Lyons,NJ,New Jersey,Somerset,40.6854,-74.5471,7920,1840033331
Deal,NJ,New Jersey,Monmouth,40.2497,-73.9976,7723,1840003678
Woodcliff Lake,NJ,New Jersey,Bergen,41.0256,-74.0605,7677,1840000924
Eatontown,NJ,New Jersey,Monmouth,40.2913,-74.0558,07703 07724 07799,1840003679
Cedarville,NJ,New Jersey,Cumberland,39.3382,-75.2069,8311,1840005749
Stanhope,NJ,New Jersey,Sussex,40.9138,-74.7024,7874,1840000788
Allenwood,NJ,New Jersey,Monmouth,40.1385,-74.103,07719 08720 08724,1840005438
New Providence,NJ,New Jersey,Union,40.6996,-74.4037,7974,1840001095
North Caldwell,NJ,New Jersey,Essex,40.8629,-74.2576,7006,1840002793
North Middletown,NJ,New Jersey,Monmouth,40.439,-74.1184,7748,1840005444
Cherry Hill Mall,NJ,New Jersey,Camden,39.9384,-75.0116,08002 08034,1840033469
Belford,NJ,New Jersey,Monmouth,40.4262,-74.0803,07718 07737,1840005439
Magnolia,NJ,New Jersey,Camden,39.8562,-75.0364,8049,1840003769
South River,NJ,New Jersey,Middlesex,40.4454,-74.3783,8882,1840001335
Fort Dix,NJ,New Jersey,Burlington,40.006,-74.6091,8640,1840005516
Crestwood Village,NJ,New Jersey,Ocean,39.9568,-74.3524,8759,1840005527
Hopatcong,NJ,New Jersey,Sussex,40.9541,-74.6592,07821 07843 07837,1840003482
Pluckemin,NJ,New Jersey,Somerset,40.6457,-74.639,7921,1840033385
Kenvil,NJ,New Jersey,Morris,40.8747,-74.6275,07876 07847,1840024234
Columbus,NJ,New Jersey,Burlington,40.0726,-74.7207,8022,1840033253
Franklin Lakes,NJ,New Jersey,Bergen,41.0085,-74.2082,7417,1840003553
Mount Holly,NJ,New Jersey,Burlington,39.9929,-74.7877,8060,1840033357
Leonardo,NJ,New Jersey,Monmouth,40.419,-74.0599,7737,1840005448
Longport,NJ,New Jersey,Atlantic,39.3135,-74.5262,8403,1840003792
Colts Neck,NJ,New Jersey,Monmouth,40.2876,-74.1724,7722,1840033252
Vernon,NJ,New Jersey,Sussex,41.1984,-74.4832,7462,1840033433
Mount Freedom,NJ,New Jersey,Morris,40.8262,-74.5702,7869,1840033355
Brainards,NJ,New Jersey,Warren,40.7718,-75.17,8865,1840024219
New Vernon,NJ,New Jersey,Morris,40.7454,-74.4974,7960,1840033365
Bloomsbury,NJ,New Jersey,Hunterdon,40.6537,-75.084,8804,1840001037
Manville,NJ,New Jersey,Somerset,40.5422,-74.5892,8835,1840003610
Chatsworth,NJ,New Jersey,Burlington,39.8176,-74.5349,8019,1840033243
Cedar Glen West,NJ,New Jersey,Ocean,40.0417,-74.2852,8759,1840033465
Califon,NJ,New Jersey,Hunterdon,40.7191,-74.8365,7830,1840001038
Tinton Falls,NJ,New Jersey,Monmouth,40.2708,-74.0949,07712 07753 07724,1840001368
Westmont,NJ,New Jersey,Camden,39.9098,-75.0479,8108,1840033439
Harvey Cedars,NJ,New Jersey,Ocean,39.6994,-74.1424,8008,1840003757
Madison,NJ,New Jersey,Morris,40.7585,-74.417,7940,1840003574
Glen Rock,NJ,New Jersey,Bergen,40.96,-74.1248,7452,1840003555
Emerson,NJ,New Jersey,Bergen,40.9749,-74.0239,7630,1840003545
Flanders,NJ,New Jersey,Morris,40.8457,-74.6949,7836,1840033277
Atlantic Highlands,NJ,New Jersey,Monmouth,40.4112,-74.0297,7716,1840003685
Guttenberg,NJ,New Jersey,Hudson,40.7927,-74.0047,7093,1840003597
Leisure Village West,NJ,New Jersey,Ocean,40.0103,-74.2806,8759,1840033491
Clinton,NJ,New Jersey,Hunterdon,40.6356,-74.9124,8809,1840003604
Cape May,NJ,New Jersey,Cape May,38.9408,-74.9043,8204,1840001594
Albion,NJ,New Jersey,Camden,39.7787,-74.9549,8009,1840033214
Rockaway,NJ,New Jersey,Morris,40.8969,-74.5155,7866,1840000951
Branchville,NJ,New Jersey,Sussex,41.1464,-74.7497,07826 07890,1840000785
Egg Harbor City,NJ,New Jersey,Atlantic,39.5639,-74.5969,8215,1840016638
Lambertville,NJ,New Jersey,Hunterdon,40.3686,-74.943,8530,1840001039
Totowa,NJ,New Jersey,Passaic,40.9039,-74.2216,07512 07511,1840000839
Lebanon,NJ,New Jersey,Hunterdon,40.6433,-74.8352,8833,1840001040
Gloucester City,NJ,New Jersey,Camden,39.8923,-75.1173,8030,1840003777
Roseville,NJ,New Jersey,Sussex,40.9576,-74.6916,7874,1840033403
Oak Ridge,NJ,New Jersey,Passaic,41.0462,-74.486,7438,1840033370
Lake Como,NJ,New Jersey,Monmouth,40.1705,-74.0262,7719,1840033317
Pine Ridge at Crestwood,NJ,New Jersey,Ocean,39.9587,-74.3158,8759,1840033484
Wanaque,NJ,New Jersey,Passaic,41.044,-74.2901,07465 07420,1840000840
Beach Glen,NJ,New Jersey,Morris,40.9298,-74.4863,7866,1840033226
Montvale,NJ,New Jersey,Bergen,41.053,-74.0497,7645,1840000906
Mount Hermon,NJ,New Jersey,Warren,40.9268,-74.9929,7825,1840033356
Fenwick,NJ,New Jersey,Salem,39.6176,-75.3369,8098,1840033275
East Rutherford,NJ,New Jersey,Bergen,40.8179,-74.0853,7073,1840003542
Cranberry Lake,NJ,New Jersey,Sussex,40.9543,-74.7466,7821,1840033254
Plainfield,NJ,New Jersey,Union,40.6153,-74.4159,07062 07063 07060 07061,1840001090
Spotswood,NJ,New Jersey,Middlesex,40.3952,-74.3915,8884,1840001336
Paterson,NJ,New Jersey,Passaic,40.9147,-74.1624,07522 07524 07514 07513 07505 07504 07501 07503 07502 07509 07510 07533 07543 07544,1840000838
Fair Haven,NJ,New Jersey,Monmouth,40.3618,-74.0392,7704,1840003681
Mill Brook,NJ,New Jersey,Morris,40.8645,-74.5574,7869,1840033346
Woodport,NJ,New Jersey,Morris,40.9854,-74.6104,7849,1840033449
Harlingen,NJ,New Jersey,Somerset,40.4494,-74.6585,8502,1840024278
Finesville,NJ,New Jersey,Warren,40.6112,-75.1708,8865,1840024224
Lakewood,NJ,New Jersey,Ocean,40.0943,-74.2117,8701,1840005533
Interlaken,NJ,New Jersey,Monmouth,40.235,-74.0166,7712,1840003689
Clayton,NJ,New Jersey,Gloucester,39.6629,-75.0782,08312 08094,1840001520
Silver Ridge,NJ,New Jersey,Ocean,39.962,-74.2358,8757,1840033466
West New York,NJ,New Jersey,Hudson,40.7856,-74.0093,7093,1840001035
Mount Bethel,NJ,New Jersey,Somerset,40.6376,-74.5146,7059,1840033459
Smithville,NJ,New Jersey,Atlantic,39.4933,-74.4781,08205 08231,1840024384
Netcong,NJ,New Jersey,Morris,40.8979,-74.7023,7857,1840003580
Ringwood,NJ,New Jersey,Passaic,41.1063,-74.2754,7456,1840000835
Woodstown,NJ,New Jersey,Salem,39.6503,-75.325,8098,1840001531
Stirling,NJ,New Jersey,Morris,40.672,-74.4949,7980,1840033421
Keyport,NJ,New Jersey,Monmouth,40.4327,-74.2013,7735,1840003691
Quinton,NJ,New Jersey,Salem,39.5473,-75.4085,08079 08072,1840024375
Brielle,NJ,New Jersey,Monmouth,40.1048,-74.0637,8730,1840001357
Saddle River,NJ,New Jersey,Bergen,41.0273,-74.0956,7458,1840000903
Belleplain,NJ,New Jersey,Cape May,39.266,-74.8674,8270,1840026666
Erma,NJ,New Jersey,Cape May,38.9971,-74.8931,8204,1840005863
Hurffville,NJ,New Jersey,Gloucester,39.7626,-75.1082,8080,1840033303
Pine Lake Park,NJ,New Jersey,Ocean,40.0014,-74.2592,08759 08757,1840024354
Hornerstown,NJ,New Jersey,Monmouth,40.1062,-74.514,8514,1840033301
River Edge,NJ,New Jersey,Bergen,40.9269,-74.0387,7661,1840000900
Southard,NJ,New Jersey,Monmouth,40.1384,-74.2249,7731,1840033415
Johnsonburg,NJ,New Jersey,Warren,40.965,-74.8783,07846 07821 07825,1840024230
Kenilworth,NJ,New Jersey,Union,40.6782,-74.289,7033,1840003616
Monroe,NJ,New Jersey,Sussex,41.1145,-74.6341,7871,1840033350
Red Bank,NJ,New Jersey,Monmouth,40.348,-74.0674,7701,1840001358
Stone Harbor,NJ,New Jersey,Cape May,39.0425,-74.7691,8247,1840001599
Sea Bright,NJ,New Jersey,Monmouth,40.3653,-73.9769,7760,1840001361
Perth Amboy,NJ,New Jersey,Middlesex,40.5204,-74.2724,08861 08862,1840001340
Milltown,NJ,New Jersey,Middlesex,40.4503,-74.435,8850,1840001338
Ridgewood,NJ,New Jersey,Bergen,40.9822,-74.1126,07450 07451,1840000899
McAfee,NJ,New Jersey,Sussex,41.1784,-74.5404,7462,1840033342
Edgewater Park,NJ,New Jersey,Burlington,40.0682,-74.9007,8010,1840033265
Barnsboro,NJ,New Jersey,Gloucester,39.7618,-75.1599,8080,1840033224
Ross Corner,NJ,New Jersey,Sussex,41.1274,-74.7135,7822,1840024181
Leonia,NJ,New Jersey,Bergen,40.8638,-73.9898,7605,1840000904
Wildwood,NJ,New Jersey,Cape May,38.9886,-74.8199,8260,1840001602
Vernon Valley,NJ,New Jersey,Sussex,41.2396,-74.4833,07461 07418,1840033487
Princeton Meadows,NJ,New Jersey,Middlesex,40.3333,-74.5627,08536 08512,1840033474
Groveville,NJ,New Jersey,Mercer,40.1678,-74.6513,8620,1840024323
Mount Royal,NJ,New Jersey,Gloucester,39.8101,-75.2113,8061,1840033361
Beattystown,NJ,New Jersey,Warren,40.8223,-74.8502,7840,1840005192
Kearny,NJ,New Jersey,Hudson,40.7526,-74.1202,07032 07099,1840003601
Landing,NJ,New Jersey,Morris,40.9051,-74.6652,7850,1840033323
New Egypt,NJ,New Jersey,Ocean,40.0643,-74.5285,8533,1840005531
Freewood Acres,NJ,New Jersey,Monmouth,40.169,-74.2379,7731,1840033281
Hopewell,NJ,New Jersey,Mercer,40.3889,-74.7638,8525,1840003709
Hamburg,NJ,New Jersey,Sussex,41.1485,-74.5735,7419,1840003481
Leesburg,NJ,New Jersey,Cumberland,39.2568,-74.9874,8327,1840033325
Hackensack,NJ,New Jersey,Bergen,40.8889,-74.0461,07601 07602,1840003556
Edinburg,NJ,New Jersey,Mercer,40.2582,-74.616,8550,1840033266
Augusta,NJ,New Jersey,Sussex,41.129,-74.7282,7822,1840033221
Bedminster,NJ,New Jersey,Somerset,40.6807,-74.6454,7921,1840033227
Mendham,NJ,New Jersey,Morris,40.7687,-74.6004,7945,1840003575
New Sharon,NJ,New Jersey,Monmouth,40.2062,-74.5504,8691,1840033364
Monmouth Junction,NJ,New Jersey,Middlesex,40.381,-74.5435,8852,1840005415
Manasquan,NJ,New Jersey,Monmouth,40.1185,-74.0449,8736,1840003674
North Wildwood,NJ,New Jersey,Cape May,39.0047,-74.7995,8260,1840001597
Phillipsburg,NJ,New Jersey,Warren,40.6895,-75.1821,8865,1840000944
Tansboro,NJ,New Jersey,Camden,39.769,-74.9196,8009,1840033425
Buddtown,NJ,New Jersey,Burlington,39.9393,-74.7029,8088,1840033239
Toms River,NJ,New Jersey,Ocean,39.993,-74.1855,08755 08753 08754 08756,1840005536
Oceanport,NJ,New Jersey,Monmouth,40.316,-74.0205,07703 07757,1840001365
Blackwood,NJ,New Jersey,Camden,39.7982,-75.0629,8012,1840005560
Bergenfield,NJ,New Jersey,Bergen,40.9233,-73.9982,7621,1840000893
Silverton,NJ,New Jersey,Ocean,40.016,-74.1449,8753,1840033410
Sharptown,NJ,New Jersey,Salem,39.6557,-75.3652,8098,1840033407
Fanwood,NJ,New Jersey,Union,40.6417,-74.3857,7023,1840003614
Little Silver,NJ,New Jersey,Monmouth,40.3358,-74.0346,7739,1840003671
Jefferson,NJ,New Jersey,Gloucester,39.7537,-75.2118,8062,1840033310
Harmony,NJ,New Jersey,Warren,40.7501,-75.14,8865,1840024228
North Cape May,NJ,New Jersey,Cape May,38.9765,-74.9516,8204,1840005866
Pennsville,NJ,New Jersey,Salem,39.6507,-75.5078,08023 08070,1840016710
Neshanic Station,NJ,New Jersey,Somerset,40.5082,-74.7302,8853,1840033363
Pleasant Plains,NJ,New Jersey,Somerset,40.4523,-74.5696,08823 08873,1840033383
Elizabeth,NJ,New Jersey,Union,40.6655,-74.1918,07208 07202 07201 07206 07207,1840003613
Bradley Beach,NJ,New Jersey,Monmouth,40.2018,-74.0122,7720,1840001356
Everett,NJ,New Jersey,Monmouth,40.3543,-74.1465,7738,1840033270
Sussex,NJ,New Jersey,Sussex,41.2096,-74.6076,7461,1840000789
Hawthorne,NJ,New Jersey,Passaic,40.9579,-74.1582,07506 07507,1840003513
Port Norris,NJ,New Jersey,Cumberland,39.2514,-75.0413,8349,1840005750
